rep,psi,cond,model,corr,lr,conv
176,0.0,common,Baseline,0.22935066063818876,14.271066514759985,True
176,0.0,common,CLF,0.9996671776544626,0.0,True
176,0.0,common,FAMF,0.23147874192628445,14.339442510590128,True
177,0.0,common,Baseline,0.17925628169850466,8.496867715422429,True
177,0.0,common,CLF,,,False
177,0.0,common,FAMF,0.18520328712780848,8.81116440020461,True
178,0.0,common,Baseline,0.16953320646088277,7.473378994279491,True
178,0.0,common,CLF,,,False
178,0.0,common,FAMF,0.17187414527835373,7.5074565093954515,True
179,0.0,common,Baseline,0.19920159624387399,10.680665559359024,True
179,0.0,common,CLF,,,False
179,0.0,common,FAMF,0.19905212178901224,10.67960341514393,True
180,0.0,common,Baseline,0.19437533560826134,10.290911038305955,True
180,0.0,common,CLF,0.009986636667755459,4821.814765774678,True
180,0.0,common,FAMF,0.1943973355960697,10.291509318227849,True
181,0.0,common,Baseline,0.15328993949505834,6.320698430240945,True
181,0.0,common,CLF,0.009457752104279071,5118.449833250708,True
181,0.0,common,FAMF,0.15947627278548743,6.6789248211902805,True
182,0.0,common,Baseline,0.09175418741044186,2.231024710863867,True
182,0.0,common,CLF,0.01033642808243785,5026.621712853745,True
182,0.0,common,FAMF,0.09759452995327711,2.453655662634466,True
183,0.0,common,Baseline,0.28019356984505334,21.78928821189477,True
183,0.0,common,CLF,0.008766307534124692,4982.543826292436,True
183,0.0,common,FAMF,0.28013362245652795,21.78936162472313,True
184,0.0,common,Baseline,0.07623087076077467,1.5512237275193659,True
184,0.0,common,CLF,0.008220409759209344,4662.464002303304,True
184,0.0,common,FAMF,0.10234538650221801,2.6256889041784923,True
185,0.0,common,Baseline,0.2199919506900118,13.351758990457713,True
185,0.0,common,CLF,0.009119652112248296,5050.043890467262,True
185,0.0,common,FAMF,0.22038263871083572,13.352215037893865,True
186,0.0,common,Baseline,0.2357362777118954,15.15044477359984,True
186,0.0,common,CLF,0.011265014600203502,4949.438866637433,True
186,0.0,common,FAMF,0.2355394478105386,15.150489699383686,True
187,0.0,common,Baseline,0.19590997601991353,10.068115359986429,True
187,0.0,common,CLF,0.009749661338590895,4673.700271846925,True
187,0.0,common,FAMF,0.19674141322386487,10.085949423125493,True
188,0.0,common,Baseline,0.16221073969112018,7.123975330083416,True
188,0.0,common,CLF,0.009778570905228875,5272.59604616225,True
188,0.0,common,FAMF,0.1621516697656875,7.123998594757754,True
189,0.0,common,Baseline,0.2318807745473731,14.529830764881654,True
189,0.0,common,CLF,0.008987574493760178,4590.19114406697,True
189,0.0,common,FAMF,0.24169029629991629,15.315055397539806,True
190,0.0,common,Baseline,0.10904139498228292,3.111481960668497,True
190,0.0,common,CLF,0.6724127574153915,40869.07599264197,True
190,0.0,common,FAMF,0.10901257799748161,3.1111523713430547,True
191,0.0,common,Baseline,0.299060526816646,25.161403048360583,True
191,0.0,common,CLF,0.6724127574153915,41146.626851577406,True
191,0.0,common,FAMF,0.2991594163857371,25.16138550992683,True
192,0.0,common,Baseline,0.1459766424442084,5.734367204728738,True
192,0.0,common,CLF,0.33861595059238736,41333.2208050093,True
192,0.0,common,FAMF,0.1460007432972012,5.734500863864264,True
193,0.0,common,Baseline,0.15162014442277363,6.267241154990176,True
193,0.0,common,CLF,0.5313363294045169,41200.812809986455,True
193,0.0,common,FAMF,0.16085458919567275,6.890512910161663,True
194,0.0,common,Baseline,0.08675605331831503,2.028566328624491,True
194,0.0,common,CLF,0.5732849009081052,41330.74491235901,True
194,0.0,common,FAMF,0.08853488998019178,2.0903279384568734,True
195,0.0,common,Baseline,0.17876334357194668,8.4542082383228,True
195,0.0,common,CLF,0.5922412860178184,40930.390056158445,True
195,0.0,common,FAMF,0.18126391748098958,8.57203951507902,True
196,0.0,common,Baseline,0.2329282402948386,15.144057545341832,True
196,0.0,common,CLF,0.5922412860178184,41648.15215789834,True
196,0.0,common,FAMF,0.23288949753930158,15.144039153423016,True
197,0.0,common,Baseline,0.2056316796279396,11.721314597018997,True
197,0.0,common,CLF,0.3999290055079587,41511.66715515279,True
197,0.0,common,FAMF,0.20574845119680016,11.721580876225794,True
198,0.0,common,Baseline,0.2480530854892837,16.503366132636124,True
198,0.0,common,CLF,0.3999290055079587,40974.12695184281,True
198,0.0,common,FAMF,0.24807441283417872,16.503071266451514,True
199,0.0,common,Baseline,0.08830708461238877,2.0685180818726607,True
199,0.0,common,CLF,-0.28766213793596,41481.183865955056,True
199,0.0,common,FAMF,0.08826175028735625,2.0682119992886197,True
0,0.15,none,Baseline,0.18350250891637535,9.014910593450706,True
0,0.15,none,CLF,0.023190819995168064,0.0,True
0,0.15,none,FAMF,0.20866519731295308,10.916066851620169,True
1,0.15,none,Baseline,0.15116152851184306,5.864072265859093,True
1,0.15,none,CLF,0.01812631899768477,0.0,True
1,0.15,none,FAMF,0.1618187965129297,6.410254834435449,True
2,0.15,none,Baseline,0.09536005800856075,2.4030964342145893,True
2,0.15,none,CLF,0.018589045732709603,0.0,True
2,0.15,none,FAMF,0.09531423405191808,2.403208408539964,True
3,0.15,none,Baseline,0.19888110087333322,10.698117294877465,True
3,0.15,none,CLF,0.020739312775371763,0.0,True
3,0.15,none,FAMF,0.19911480075972926,10.698605712709586,True
4,0.15,none,Baseline,0.16481185707429175,7.18880942172418,True
4,0.15,none,CLF,0.019938591109462788,0.0,True
4,0.15,none,FAMF,0.16489627540386517,7.18849738067062,True
5,0.15,none,Baseline,0.17509118682303754,7.842921450646671,True
5,0.15,none,CLF,0.024458790609380925,0.0,True
5,0.15,none,FAMF,0.17532703353184242,7.842810210770946,True
6,0.15,none,Baseline,0.04757246222603914,0.5941244181833358,True
6,0.15,none,CLF,0.016929932856572717,0.0,True
6,0.15,none,FAMF,0.056757546601492,0.8143125086477383,True
7,0.15,none,Baseline,0.00150477384142547,0.0006047681066441157,True
7,0.15,none,CLF,0.018645022297489388,0.0,True
7,0.15,none,FAMF,0.016676812820285013,0.06869404600025142,True
8,0.15,none,Baseline,0.17955553472864588,8.667232788546649,True
8,0.15,none,CLF,0.019641100564319926,0.0,True
8,0.15,none,FAMF,0.18560778880190504,9.034825340234635,True
9,0.15,none,Baseline,0.13545273065983163,4.880333989132303,True
9,0.15,none,CLF,0.019360101432101404,0.0,True
9,0.15,none,FAMF,0.1466115434025875,5.478651350143007,True
10,0.15,none,Baseline,0.028789561066854555,0.2117599321075616,True
10,0.15,none,CLF,,,False
10,0.15,none,FAMF,0.0390313102310923,0.373973646210251,True
11,0.15,none,Baseline,0.02906050325988728,0.2151741724988394,True
11,0.15,none,CLF,,,False
11,0.15,none,FAMF,0.043624701664432,0.46317595108301646,True
12,0.15,none,Baseline,0.15146158846184699,5.9153549888326395,True
12,0.15,none,CLF,,,False
12,0.15,none,FAMF,0.1532758507463201,5.938969149751465,True
13,0.15,none,Baseline,0.07588874243581196,1.5044602096061954,True
13,0.15,none,CLF,,,False
13,0.15,none,FAMF,0.08411588795481176,1.7935177029510054,True
14,0.15,none,Baseline,0.16546282302546358,7.143061572996164,True
14,0.15,none,CLF,,,False
14,0.15,none,FAMF,0.16577078179538876,7.1436297304860155,True
15,0.15,none,Baseline,0.11793193916976653,3.631556069733005,True
15,0.15,none,CLF,,,False
15,0.15,none,FAMF,0.12735910363670444,4.137566585390385,True
16,0.15,none,Baseline,0.06740990116869956,1.1726857888216404,True
16,0.15,none,CLF,,,False
16,0.15,none,FAMF,0.0811934703680359,1.6296124107416823,True
17,0.15,none,Baseline,0.1478915509545088,5.816043459567661,True
17,0.15,none,CLF,,,False
17,0.15,none,FAMF,0.14780584611485095,5.816043363849412,True
18,0.15,none,Baseline,0.113270271961925,3.2205283943442584,True
18,0.15,none,CLF,,,False
18,0.15,none,FAMF,0.1268936000307651,3.7710779262539145,True
19,0.15,none,Baseline,0.056107635420469086,0.8162465979974751,True
19,0.15,none,CLF,,,False
19,0.15,none,FAMF,0.056021926657597435,0.8161084033059023,True
20,0.15,none,Baseline,0.18714107769636987,9.415053636514466,True
20,0.15,none,CLF,0.010851761560991078,5097.059289231546,True
20,0.15,none,FAMF,0.19240040174765569,9.71526096742886,True
21,0.15,none,Baseline,0.17764415230113223,8.137892241218463,True
21,0.15,none,CLF,0.011866741319189323,4857.550834747914,True
21,0.15,none,FAMF,0.18953262015063452,8.856645518113368,True
22,0.15,none,Baseline,0.1400718140107872,5.186686471171184,True
22,0.15,none,CLF,0.008804610173904952,4728.319649200518,True
22,0.15,none,FAMF,0.13997874798731713,5.186434236042555,True
23,0.15,none,Baseline,0.16673384465333127,7.416290562105045,True
23,0.15,none,CLF,0.010377309022727243,5003.628522101836,True
23,0.15,none,FAMF,0.1698418541964657,7.581814600148235,True
24,0.15,none,Baseline,0.21908389551191065,12.830767527494737,True
24,0.15,none,CLF,0.00972029852578713,4774.83677456169,True
24,0.15,none,FAMF,0.21903657324137057,12.82912772512097,True
25,0.15,none,Baseline,0.1328994599479511,4.624128911088508,True
25,0.15,none,CLF,0.009791029140421403,4812.52995655668,True
25,0.15,none,FAMF,0.1330191308192507,4.624145991191522,True
26,0.15,none,Baseline,0.29521508100603466,23.221858234718994,True
26,0.15,none,CLF,0.01094006206015385,4671.284236985906,True
26,0.15,none,FAMF,0.29546641042171456,23.222223166801804,True
27,0.15,none,Baseline,0.10809319486396841,3.06241549063696,True
27,0.15,none,CLF,0.010123043101583072,4967.543697229651,True
27,0.15,none,FAMF,0.11179126785379083,3.2232413251970975,True
28,0.15,none,Baseline,0.1621024321004287,6.701440440355169,True
28,0.15,none,CLF,0.0118567581292769,4438.0062513545145,True
28,0.15,none,FAMF,0.16413364083262608,6.732682048657248,True
29,0.15,none,Baseline,0.1558645378457698,6.235655528723557,True
29,0.15,none,CLF,0.010634833406277038,4616.060107116721,True
29,0.15,none,FAMF,0.1561829627057625,6.236046237726235,True
30,0.15,none,Baseline,0.17624375091161126,7.9425679737043655,True
30,0.15,none,CLF,-0.5976665320196969,41040.47790355651,True
30,0.15,none,FAMF,0.1847744778968146,8.492452429114751,True
31,0.15,none,Baseline,0.13009920469348518,4.228090810010926,True
31,0.15,none,CLF,-0.5976665320196969,41014.38530392444,True
31,0.15,none,FAMF,0.13015323190116898,4.227682309658029,True
32,0.15,none,Baseline,0.1356865077865008,4.808350387499042,True
32,0.15,none,CLF,-0.5062381520383491,41162.030575614284,True
32,0.15,none,FAMF,0.1415995609981096,5.103171869626152,True
33,0.15,none,Baseline,0.1809401867004002,8.95972087892732,True
33,0.15,none,CLF,-0.3219942335202896,41329.627607399605,True
33,0.15,none,FAMF,0.18130627291925408,8.959885267584177,True
34,0.15,none,Baseline,0.033348248919662406,0.28978928778171564,True
34,0.15,none,CLF,-0.3917431448932761,41206.55942032004,True
34,0.15,none,FAMF,0.033232572057171575,0.28986115744436525,True
35,0.15,none,Baseline,0.213600962516558,12.204903597879833,True
35,0.15,none,CLF,-0.5307740171419928,41357.38462241647,True
35,0.15,none,FAMF,0.21373281895530077,12.204800324978342,True
36,0.15,none,Baseline,0.1217014136383193,3.839508436613597,True
36,0.15,none,CLF,-0.5762829207934667,41483.202762810615,True
36,0.15,none,FAMF,0.13427517824580237,4.52046374405373,True
37,0.15,none,Baseline,0.16056383349900544,6.774335844285268,True
37,0.15,none,CLF,0.7189165343550521,41107.22114646975,True
37,0.15,none,FAMF,0.1817418009206062,8.271005907305328,True
38,0.15,none,Baseline,0.15064162352609434,6.039479338201042,True
38,0.15,none,CLF,0.6691602171891646,41023.29209867028,True
38,0.15,none,FAMF,0.15072126941119177,6.039422876088009,True
39,0.15,none,Baseline,0.16362412043364197,6.759475220961072,True
39,0.15,none,CLF,0.6691602171891646,41106.920934929025,True
39,0.15,none,FAMF,0.16382646780620239,6.7595182814888055,True
40,0.15,none,Baseline,0.15232967298064207,5.9852119468237515,True
40,0.15,none,CLF,,,False
40,0.15,none,FAMF,0.15070364187950297,5.983469859394223,True
41,0.15,none,Baseline,0.11754551498956851,3.504355480860198,True
41,0.15,none,CLF,,,False
41,0.15,none,FAMF,0.11890163027033325,3.5488698780957613,True
42,0.15,none,Baseline,0.19221260196154277,9.967035117514195,True
42,0.15,none,CLF,,,False
42,0.15,none,FAMF,0.1922214717273431,9.9670664101217,True
43,0.15,none,Baseline,0.21620308768903115,12.073192914550434,True
43,0.15,none,CLF,,,False
43,0.15,none,FAMF,0.2162220238310926,12.073519490758166,True
44,0.15,none,Baseline,0.13873891661649093,4.966896871259063,True
44,0.15,none,CLF,,,False
44,0.15,none,FAMF,0.14089764364727383,5.048091376120976,True
45,0.15,none,Baseline,0.14978366692144815,6.0333991882314155,True
45,0.15,none,CLF,,,False
45,0.15,none,FAMF,0.1496953212363589,6.032831270891245,True
46,0.15,none,Baseline,0.16646131619723675,6.904411395879945,True
46,0.15,none,CLF,,,False
46,0.15,none,FAMF,0.177651429837102,7.480286509999637,True
47,0.15,none,Baseline,0.23523633956685785,15.052187131169392,True
47,0.15,none,CLF,,,False
47,0.15,none,FAMF,0.23522267867763305,15.052245991320516,True
48,0.15,none,Baseline,0.0387916478907107,0.38375046416034664,True
48,0.15,none,CLF,,,False
48,0.15,none,FAMF,0.03900369641967092,0.38298597173402626,True
49,0.15,none,Baseline,0.1338943429278828,4.649243267679639,True
49,0.15,none,CLF,,,False
49,0.15,none,FAMF,0.13375529666549787,4.649301332839119,True
50,0.15,none,Baseline,0.052932802277255664,0.7186768365137635,True
50,0.15,none,CLF,0.010347217240637942,4972.127983098203,True
50,0.15,none,FAMF,0.052950309235700904,0.7186630997047949,True
51,0.15,none,Baseline,0.2176575014971155,12.522264526748572,True
51,0.15,none,CLF,0.01043968515046302,4729.422067551008,True
51,0.15,none,FAMF,0.21754818898331693,12.522617485909574,True
52,0.15,none,Baseline,0.1997860113888739,10.895044207632049,True
52,0.15,none,CLF,0.008845055049887226,4891.776751959334,True
52,0.15,none,FAMF,0.19964002554531943,10.894946066267295,True
53,0.15,none,Baseline,0.052490501335212145,0.690601305730917,True
53,0.15,none,CLF,0.0101814417643433,4466.2200047922925,True
53,0.15,none,FAMF,0.053106895353545396,0.6939936997245582,True
54,0.15,none,Baseline,0.18795322211553997,9.208571389527064,True
54,0.15,none,CLF,0.010758297986980307,4385.285825672551,True
54,0.15,none,FAMF,0.19747408311848674,9.903168443819782,True
55,0.15,none,Baseline,0.07751985889874609,1.589690342266426,True
55,0.15,none,CLF,0.00974772375092719,5041.852939027455,True
55,0.15,none,FAMF,0.07721780602990404,1.5898162237890894,True
56,0.15,none,Baseline,0.13617209858030271,4.773944122299374,True
56,0.15,none,CLF,0.011153336898243606,4657.259503622261,True
56,0.15,none,FAMF,0.13614053218672312,4.773374383674341,True
57,0.15,none,Baseline,0.1623260444236518,6.892958204111771,True
57,0.15,none,CLF,0.01173775366672345,4858.953974504811,True
57,0.15,none,FAMF,0.16265209323778318,6.8930653583193315,True
58,0.15,none,Baseline,0.055269096692741236,0.776267041585486,True
58,0.15,none,CLF,0.01024763474401733,4591.28304194117,True
58,0.15,none,FAMF,0.06410208999783758,1.003816377356614,True
59,0.15,none,Baseline,0.23008569412901594,13.987898208694563,True
59,0.15,none,CLF,0.010842211531427474,4887.3761839717445,True
59,0.15,none,FAMF,0.22999178763422196,13.987804756296052,True
60,0.15,none,Baseline,0.07905349366367612,1.6254535905901157,True
60,0.15,none,CLF,0.019901217670609924,0.0,True
60,0.15,none,FAMF,0.08192148860487006,1.7166287713805133,True
61,0.15,none,Baseline,0.13097666248135953,4.4517640191127335,True
61,0.15,none,CLF,0.020503705864883887,0.0,True
61,0.15,none,FAMF,0.1310726473842732,4.4515365144325685,True
62,0.15,none,Baseline,0.23129674823257107,14.517247265518307,True
62,0.15,none,CLF,0.01791858369381315,0.0,True
62,0.15,none,FAMF,0.23137737575812126,14.517191954333091,True
63,0.15,none,Baseline,0.2680195846215069,19.01694939311115,True
63,0.15,none,CLF,0.02028843625191715,0.0,True
63,0.15,none,FAMF,0.29086737078290115,20.64563602831473,True
64,0.15,none,Baseline,0.2776808303620098,21.12091802701553,True
64,0.15,none,CLF,0.020193952875180804,0.0,True
64,0.15,none,FAMF,0.2887195172467607,22.123499219564412,True
65,0.15,none,Baseline,0.10693551792935557,3.0343187808838064,True
65,0.15,none,CLF,0.017582127516146514,0.0,True
65,0.15,none,FAMF,0.11408828460517521,3.381606582280776,True
66,0.15,none,Baseline,0.19197787380944023,9.598294153457939,True
66,0.15,none,CLF,0.021480731187560838,0.0,True
66,0.15,none,FAMF,0.20659876053520768,10.64768953643651,True
67,0.15,none,Baseline,0.30105701742359475,24.380964310378005,True
67,0.15,none,CLF,0.019120422492105663,0.0,True
67,0.15,none,FAMF,0.3393490416682473,28.76335493863143,True
68,0.15,none,Baseline,0.2034733847998734,11.11725026823275,True
68,0.15,none,CLF,0.017294295941209417,0.0,True
68,0.15,none,FAMF,0.2044589114456366,11.148689363377457,True
69,0.15,none,Baseline,0.22373192041035914,13.277209785619604,True
69,0.15,none,CLF,0.018946833728226385,0.0,True
69,0.15,none,FAMF,0.22380655773318484,13.276762771134866,True
70,0.15,none,Baseline,0.161279473362728,6.720694238291218,True
70,0.15,none,CLF,0.6691602171891646,41041.813704778135,True
70,0.15,none,FAMF,0.16138777741611998,6.720680833305089,True
71,0.15,none,Baseline,0.25518711261918214,17.893460725099388,True
71,0.15,none,CLF,0.7451564919500938,41360.62436045669,True
71,0.15,none,FAMF,0.25534142092957557,17.893519665131507,True
72,0.15,none,Baseline,0.19018140911544842,9.58645169013495,True
72,0.15,none,CLF,0.7614824655457776,41256.00950135602,True
72,0.15,none,FAMF,0.19987641487721639,10.320340895005792,True
73,0.15,none,Baseline,0.19669578194820617,10.255621283488539,True
73,0.15,none,CLF,-0.5875996968525237,41218.30056776907,True
73,0.15,none,FAMF,0.19684352455814771,10.255556386972799,True
74,0.15,none,Baseline,0.18146648791314474,8.43430091680866,True
74,0.15,none,CLF,-0.5875996968525237,41130.41065552149,True
74,0.15,none,FAMF,0.18563295455893417,8.577909570521951,True
